Win#   	MACD-8  	roll  	rolls since shift
00728  	129fbe77  	312458871  	429497
00729  	12a64c30  	312888368  	429497
00730  	12acd9e9  	313317865  	429497
00731  	12b367a1  	313747361  	429496
00732  	12b9f55a  	314176858  	429497
00733  	12c08313  	314606355  	429497
00734  	12c710cc  	315035852  	429497
00735  	12cd9e84  	315465348  	429496
00736  	12d42c3d  	315894845  	429497
00737  	12dab9f6  	316324342  	429497
00738  	12e147af  	316753839  	429497
00739  	12e7d567  	317183335  	429496
00740  	12ee6320  	317612832  	429497
00741  	12f4f0d9  	318042329  	429497
00742  	12fb7e91  	318471825  	429496
00743  	13020c4a  	318901322  	429497
00744  	13089a03  	319330819  	429497
00745  	130f27bc  	319760316  	429497
00746  	1315b574  	320189812  	429496
00747  	131c432d  	320619309  	429497
00748  	1322d0e6  	321048806  	429497
00749  	13295e9f  	321478303  	429497
00750  	132fec57  	321907799  	429496
00751  	13367a10  	322337296  	429497
00752  	133d07c9  	322766793  	429497
00753  	13439581  	323196289  	429496
00754  	134a233a  	323625786  	429497
00755  	1350b0f3  	324055283  	429497
00756  	13573eac  	324484780  	429497
00757  	135dcc64  	324914276  	429496
00758  	13645a1d  	325343773  	429497
00759  	136ae7d6  	325773270  	429497
00760  	1371758f  	326202767  	429497
00761  	13780347  	326632263  	429496
00762  	137e9100  	327061760  	429497
00763  	13851eb9  	327491257  	429497
00764  	138bac71  	327920753  	429496
00765  	13923a2a  	328350250  	429497
00766  	1398c7e3  	328779747  	429497
00767  	139f559c  	329209244  	429497
00768  	13a5e354  	329638740  	429496
00769  	13ac710d  	330068237  	429497
00770  	13b2fec6  	330497734  	429497
00771  	13b98c7f  	330927231  	429497
00772  	13c01a37  	331356727  	429496
00773  	13c6a7f0  	331786224  	429497
00774  	13cd35a9  	332215721  	429497
00775  	13d3c361  	332645217  	429496
00776  	13da511a  	333074714  	429497
00777  	13e0ded3  	333504211  	429497
00778  	13e76c8c  	333933708  	429497
00779  	13edfa44  	334363204  	429496
00780  	13f487fd  	334792701  	429497
00781  	13fb15b6  	335222198  	429497
00782  	1401a36f  	335651695  	429497
00783  	14083127  	336081191  	429496
00784  	140ebee0  	336510688  	429497
00785  	14154c99  	336940185  	429497
00786  	141bda52  	337369682  	429497
00787  	1422680a  	337799178  	429496
00788  	1428f5c3  	338228675  	429497
00789  	142f837c  	338658172  	429497
00790  	14361134  	339087668  	429496
00791  	143c9eed  	339517165  	429497
00792  	14432ca6  	339946662  	429497
00793  	1449ba5f  	340376159  	429497
00794  	14504817  	340805655  	429496
00795  	1456d5d0  	341235152  	429497
00796  	145d6389  	341664649  	429497
00797  	1463f142  	342094146  	429497
00798  	146a7efa  	342523642  	429496
00799  	14710cb3  	342953139  	429497
00800  	14779a6c  	343382636  	429497
00801  	147e2824  	343812132  	429496
00802  	1484b5dd  	344241629  	429497
00803  	148b4396  	344671126  	429497
00804  	1491d14f  	345100623  	429497
00805  	14985f07  	345530119  	429496
00806  	149eecc0  	345959616  	429497
00807  	14a57a79  	346389113  	429497
00808  	14ac0832  	346818610  	429497
00809  	14b295ea  	347248106  	429496
00810  	14b923a3  	347677603  	429497
00811  	14bfb15c  	348107100  	429497
00812  	14c63f14  	348536596  	429496
00813  	14cccccd  	348966093  	429497
00814  	14d35a86  	349395590  	429497
00815  	14d9e83f  	349825087  	429497
00816  	14e075f7  	350254583  	429496
00817  	14e703b0  	350684080  	429497
00818  	14ed9169  	351113577  	429497
00819  	14f41f22  	351543074  	429497
00820  	14faacda  	351972570  	429496
00821  	15013a93  	352402067  	429497
00822  	1507c84c  	352831564  	429497
00823  	150e5605  	353261061  	429497
00824  	1514e3bd  	353690557  	429496
00825  	151b7176  	354120054  	429497
00826  	1521ff2f  	354549551  	429497
00827  	15288ce7  	354979047  	429496
00828  	152f1aa0  	355408544  	429497
00829  	1535a859  	355838041  	429497
00830  	153c3612  	356267538  	429497
00831  	1542c3ca  	356697034  	429496
00832  	15495183  	357126531  	429497
00833  	154fdf3c  	357556028  	429497
00834  	15566cf5  	357985525  	429497
00835  	155cfaad  	358415021  	429496
00836  	15638866  	358844518  	429497
00837  	156a161f  	359274015  	429497
00838  	1570a3d7  	359703511  	429496
00839  	15773190  	360133008  	429497
00840  	157dbf49  	360562505  	429497
00841  	15844d02  	360992002  	429497
00842  	158adaba  	361421498  	429496
00843  	15916873  	361850995  	429497
00844  	1597f62c  	362280492  	429497
00845  	159e83e5  	362709989  	429497
00846  	15a5119d  	363139485  	429496
00847  	15ab9f56  	363568982  	429497
00848  	15b22d0f  	363998479  	429497
00849  	15b8bac7  	364427975  	429496
00850  	15bf4880  	364857472  	429497
00851  	15c5d639  	365286969  	429497
00852  	15cc63f2  	365716466  	429497
00853  	15d2f1aa  	366145962  	429496
00854  	15d97f63  	366575459  	429497
00855  	15e00d1c  	367004956  	429497
00856  	15e69ad5  	367434453  	429497
00857  	15ed288d  	367863949  	429496
00858  	15f3b646  	368293446  	429497
00859  	15fa43ff  	368722943  	429497
00860  	1600d1b8  	369152440  	429497
00861  	16075f70  	369581936  	429496
00862  	160ded29  	370011433  	429497
00863  	16147ae2  	370440930  	429497
00864  	161b089a  	370870426  	429496
00865  	16219653  	371299923  	429497
00866  	1628240c  	371729420  	429497
00867  	162eb1c5  	372158917  	429497
00868  	16353f7d  	372588413  	429496
00869  	163bcd36  	373017910  	429497
00870  	16425aef  	373447407  	429497
00871  	1648e8a8  	373876904  	429497
00872  	164f7660  	374306400  	429496
00873  	16560419  	374735897  	429497
00874  	165c91d2  	375165394  	429497
00875  	16631f8a  	375594890  	429496
00876  	1669ad43  	376024387  	429497
00877  	16703afc  	376453884  	429497
00878  	1676c8b5  	376883381  	429497
00879  	167d566d  	377312877  	429496
00880  	1683e426  	377742374  	429497
00881  	168a71df  	378171871  	429497
00882  	1690ff98  	378601368  	429497
00883  	16978d50  	379030864  	429496
00884  	169e1b09  	379460361  	429497
00885  	16a4a8c2  	379889858  	429497
00886  	16ab367a  	380319354  	429496
00887  	16b1c433  	380748851  	429497
00888  	16b851ec  	381178348  	429497
00889  	16bedfa5  	381607845  	429497
00890  	16c56d5d  	382037341  	429496
00891  	16cbfb16  	382466838  	429497
00892  	16d288cf  	382896335  	429497
00893  	16d91688  	383325832  	429497
00894  	16dfa440  	383755328  	429496
00895  	16e631f9  	384184825  	429497
00896  	16ecbfb2  	384614322  	429497
00897  	16f34d6a  	385043818  	429496
00898  	16f9db23  	385473315  	429497
00899  	170068dc  	385902812  	429497
00900  	1706f695  	386332309  	429497
00901  	170d844d  	386761805  	429496
00902  	17141206  	387191302  	429497
00903  	171a9fbf  	387620799  	429497
00904  	17212d78  	388050296  	429497
00905  	1727bb30  	388479792  	429496
00906  	172e48e9  	388909289  	429497
00907  	1734d6a2  	389338786  	429497
00908  	173b645b  	389768283  	429497
00909  	1741f213  	390197779  	429496
00910  	17487fcc  	390627276  	429497
00911  	174f0d85  	391056773  	429497
00912  	17559b3d  	391486269  	429496
00913  	175c28f6  	391915766  	429497
00914  	1762b6af  	392345263  	429497
00915  	17694468  	392774760  	429497
00916  	176fd220  	393204256  	429496
00917  	17765fd9  	393633753  	429497
00918  	177ced92  	394063250  	429497
00919  	17837b4b  	394492747  	429497
00920  	178a0903  	394922243  	429496
00921  	179096bc  	395351740  	429497
00922  	17972475  	395781237  	429497
00923  	179db22d  	396210733  	429496
00924  	17a43fe6  	396640230  	429497
00925  	17aacd9f  	397069727  	429497
00926  	17b15b58  	397499224  	429497
00927  	17b7e910  	397928720  	429496
00928  	17be76c9  	398358217  	429497
00929  	17c50482  	398787714  	429497
00930  	17cb923b  	399217211  	429497
00931  	17d21ff3  	399646707  	429496
00932  	17d8adac  	400076204  	429497
00933  	17df3b65  	400505701  	429497
00934  	17e5c91d  	400935197  	429496
00935  	17ec56d6  	401364694  	429497
00936  	17f2e48f  	401794191  	429497
00937  	17f97248  	402223688  	429497
00938  	18000000  	402653184  	429496
00939  	18068db9  	403082681  	429497
00940  	180d1b72  	403512178  	429497
00941  	1813a92b  	403941675  	429497
00942  	181a36e3  	404371171  	429496
00943  	1820c49c  	404800668  	429497
00944  	18275255  	405230165  	429497
00945  	182de00e  	405659662  	429497
00946  	18346dc6  	406089158  	429496
00947  	183afb7f  	406518655  	429497
00948  	18418938  	406948152  	429497
00949  	184816f0  	407377648  	429496
00950  	184ea4a9  	407807145  	429497
00951  	18553262  	408236642  	429497
00952  	185bc01b  	408666139  	429497
00953  	18624dd3  	409095635  	429496
00954  	1868db8c  	409525132  	429497
00955  	186f6945  	409954629  	429497
00956  	1875f6fe  	410384126  	429497
00957  	187c84b6  	410813622  	429496
00958  	1883126f  	411243119  	429497
00959  	1889a028  	411672616  	429497
00960  	18902de0  	412102112  	429496
00961  	1896bb99  	412531609  	429497
00962  	189d4952  	412961106  	429497
00963  	18a3d70b  	413390603  	429497
00964  	18aa64c3  	413820099  	429496
00965  	18b0f27c  	414249596  	429497
00966  	18b78035  	414679093  	429497
00967  	18be0dee  	415108590  	429497
00968  	18c49ba6  	415538086  	429496
00969  	18cb295f  	415967583  	429497
00970  	18d1b718  	416397080  	429497
00971  	18d844d0  	416826576  	429496
00972  	18ded289  	417256073  	429497
00973  	18e56042  	417685570  	429497
00974  	18ebedfb  	418115067  	429497
00975  	18f27bb3  	418544563  	429496
00976  	18f9096c  	418974060  	429497
00977  	18ff9725  	419403557  	429497
00978  	190624de  	419833054  	429497
00979  	190cb296  	420262550  	429496
00980  	1913404f  	420692047  	429497
00981  	1919ce08  	421121544  	429497
00982  	19205bc1  	421551041  	429497
00983  	1926e979  	421980537  	429496
00984  	192d7732  	422410034  	429497
00985  	193404eb  	422839531  	429497
00986  	193a92a3  	423269027  	429496
00987  	1941205c  	423698524  	429497
00988  	1947ae15  	424128021  	429497
00989  	194e3bce  	424557518  	429497
00990  	1954c986  	424987014  	429496
00991  	195b573f  	425416511  	429497
00992  	1961e4f8  	425846008  	429497
00993  	196872b1  	426275505  	429497
00994  	196f0069  	426705001  	429496
00995  	19758e22  	427134498  	429497
00996  	197c1bdb  	427563995  	429497
00997  	1982a993  	427993491  	429496
00998  	1989374c  	428422988  	429497
00999  	198fc505  	428852485  	429497
01000  	199652be  	429281982  	429497
01001  	199ce076  	429711478  	429496
01002  	19a36e2f  	430140975  	429497
01003  	19a9fbe8  	430570472  	429497
01004  	19b089a1  	430999969  	429497
01005  	19b71759  	431429465  	429496
01006  	19bda512  	431858962  	429497
01007  	19c432cb  	432288459  	429497
01008  	19cac083  	432717955  	429496
01009  	19d14e3c  	433147452  	429497
01010  	19d7dbf5  	433576949  	429497
01011  	19de69ae  	434006446  	429497
01012  	19e4f766  	434435942  	429496
01013  	19eb851f  	434865439  	429497
01014  	19f212d8  	435294936  	429497
01015  	19f8a091  	435724433  	429497
01016  	19ff2e49  	436153929  	429496
01017  	1a05bc02  	436583426  	429497
01018  	1a0c49bb  	437012923  	429497
01019  	1a12d773  	437442419  	429496
01020  	1a19652c  	437871916  	429497
01021  	1a1ff2e5  	438301413  	429497
01022  	1a26809e  	438730910  	429497
01023  	1a2d0e56  	439160406  	429496
01024  	1a339c0f  	439589903  	429497
01025  	1a3a29c8  	440019400  	429497
01026  	1a40b781  	440448897  	429497
01027  	1a474539  	440878393  	429496
01028  	1a4dd2f2  	441307890  	429497
01029  	1a5460ab  	441737387  	429497
01030  	1a5aee64  	442166884  	429497
01031  	1a617c1c  	442596380  	429496
01032  	1a6809d5  	443025877  	429497
01033  	1a6e978e  	443455374  	429497
01034  	1a752546  	443884870  	429496
01035  	1a7bb2ff  	444314367  	429497
01036  	1a8240b8  	444743864  	429497
01037  	1a88ce71  	445173361  	429497
01038  	1a8f5c29  	445602857  	429496
01039  	1a95e9e2  	446032354  	429497
01040  	1a9c779b  	446461851  	429497
01041  	1aa30554  	446891348  	429497
01042  	1aa9930c  	447320844  	429496
01043  	1ab020c5  	447750341  	429497
01044  	1ab6ae7e  	448179838  	429497
01045  	1abd3c36  	448609334  	429496
01046  	1ac3c9ef  	449038831  	429497
01047  	1aca57a8  	449468328  	429497
01048  	1ad0e561  	449897825  	429497
01049  	1ad77319  	450327321  	429496
01050  	1ade00d2  	450756818  	429497
01051  	1ae48e8b  	451186315  	429497
01052  	1aeb1c44  	451615812  	429497
01053  	1af1a9fc  	452045308  	429496
01054  	1af837b5  	452474805  	429497
01055  	1afec56e  	452904302  	429497
01056  	1b055326  	453333798  	429496
01057  	1b0be0df  	453763295  	429497
01058  	1b126e98  	454192792  	429497
01059  	1b18fc51  	454622289  	429497
01060  	1b1f8a09  	455051785  	429496
01061  	1b2617c2  	455481282  	429497
01062  	1b2ca57b  	455910779  	429497
01063  	1b333334  	456340276  	429497
01064  	1b39c0ec  	456769772  	429496
01065  	1b404ea5  	457199269  	429497
01066  	1b46dc5e  	457628766  	429497
01067  	1b4d6a17  	458058263  	429497
01068  	1b53f7cf  	458487759  	429496
01069  	1b5a8588  	458917256  	429497
01070  	1b611341  	459346753  	429497
01071  	1b67a0f9  	459776249  	429496
01072  	1b6e2eb2  	460205746  	429497
01073  	1b74bc6b  	460635243  	429497
01074  	1b7b4a24  	461064740  	429497
01075  	1b81d7dc  	461494236  	429496
01076  	1b886595  	461923733  	429497
01077  	1b8ef34e  	462353230  	429497
01078  	1b958107  	462782727  	429497
01079  	1b9c0ebf  	463212223  	429496
01080  	1ba29c78  	463641720  	429497
01081  	1ba92a31  	464071217  	429497
01082  	1bafb7e9  	464500713  	429496
01083  	1bb645a2  	464930210  	429497
01084  	1bbcd35b  	465359707  	429497
01085  	1bc36114  	465789204  	429497
01086  	1bc9eecc  	466218700  	429496
01087  	1bd07c85  	466648197  	429497
01088  	1bd70a3e  	467077694  	429497
01089  	1bdd97f7  	467507191  	429497
01090  	1be425af  	467936687  	429496
01091  	1beab368  	468366184  	429497
01092  	1bf14121  	468795681  	429497
01093  	1bf7ced9  	469225177  	429496
01094  	1bfe5c92  	469654674  	429497
01095  	1c04ea4b  	470084171  	429497
01096  	1c0b7804  	470513668  	429497
01097  	1c1205bc  	470943164  	429496
01098  	1c189375  	471372661  	429497
01099  	1c1f212e  	471802158  	429497
01100  	1c25aee7  	472231655  	429497
01101  	1c2c3c9f  	472661151  	429496
01102  	1c32ca58  	473090648  	429497
01103  	1c395811  	473520145  	429497
01104  	1c3fe5ca  	473949642  	429497
01105  	1c467382  	474379138  	429496
01106  	1c4d013b  	474808635  	429497
01107  	1c538ef4  	475238132  	429497
01108  	1c5a1cac  	475667628  	429496
01109  	1c60aa65  	476097125  	429497
01110  	1c67381e  	476526622  	429497
01111  	1c6dc5d7  	476956119  	429497
01112  	1c74538f  	477385615  	429496
01113  	1c7ae148  	477815112  	429497
01114  	1c816f01  	478244609  	429497
01115  	1c87fcba  	478674106  	429497
01116  	1c8e8a72  	479103602  	429496
01117  	1c95182b  	479533099  	429497
01118  	1c9ba5e4  	479962596  	429497
01119  	1ca2339c  	480392092  	429496
01120  	1ca8c155  	480821589  	429497
01121  	1caf4f0e  	481251086  	429497
01122  	1cb5dcc7  	481680583  	429497
01123  	1cbc6a7f  	482110079  	429496
01124  	1cc2f838  	482539576  	429497
01125  	1cc985f1  	482969073  	429497
01126  	1cd013aa  	483398570  	429497
01127  	1cd6a162  	483828066  	429496
01128  	1cdd2f1b  	484257563  	429497
01129  	1ce3bcd4  	484687060  	429497
01130  	1cea4a8c  	485116556  	429496
01131  	1cf0d845  	485546053  	429497
01132  	1cf765fe  	485975550  	429497
01133  	1cfdf3b7  	486405047  	429497
01134  	1d04816f  	486834543  	429496
01135  	1d0b0f28  	487264040  	429497
01136  	1d119ce1  	487693537  	429497
01137  	1d182a9a  	488123034  	429497
01138  	1d1eb852  	488552530  	429496
01139  	1d25460b  	488982027  	429497
01140  	1d2bd3c4  	489411524  	429497
01141  	1d32617c  	489841020  	429496
01142  	1d38ef35  	490270517  	429497
01143  	1d3f7cee  	490700014  	429497
01144  	1d460aa7  	491129511  	429497
01145  	1d4c985f  	491559007  	429496
01146  	1d532618  	491988504  	429497
01147  	1d59b3d1  	492418001  	429497
01148  	1d60418a  	492847498  	429497
01149  	1d66cf42  	493276994  	429496
01150  	1d6d5cfb  	493706491  	429497
01151  	1d73eab4  	494135988  	429497
01152  	1d7a786d  	494565485  	429497
01153  	1d810625  	494994981  	429496
01154  	1d8793de  	495424478  	429497
01155  	1d8e2197  	495853975  	429497
01156  	1d94af4f  	496283471  	429496
01157  	1d9b3d08  	496712968  	429497
01158  	1da1cac1  	497142465  	429497
01159  	1da8587a  	497571962  	429497
01160  	1daee632  	498001458  	429496
01161  	1db573eb  	498430955  	429497
01162  	1dbc01a4  	498860452  	429497
01163  	1dc28f5d  	499289949  	429497
01164  	1dc91d15  	499719445  	429496
01165  	1dcfaace  	500148942  	429497
01166  	1dd63887  	500578439  	429497
01167  	1ddcc63f  	501007935  	429496
01168  	1de353f8  	501437432  	429497
01169  	1de9e1b1  	501866929  	429497
01170  	1df06f6a  	502296426  	429497
01171  	1df6fd22  	502725922  	429496
01172  	1dfd8adb  	503155419  	429497
01173  	1e041894  	503584916  	429497
01174  	1e0aa64d  	504014413  	429497
01175  	1e113405  	504443909  	429496
01176  	1e17c1be  	504873406  	429497
01177  	1e1e4f77  	505302903  	429497
01178  	1e24dd2f  	505732399  	429496
01179  	1e2b6ae8  	506161896  	429497
01180  	1e31f8a1  	506591393  	429497
01181  	1e38865a  	507020890  	429497
01182  	1e3f1412  	507450386  	429496
01183  	1e45a1cb  	507879883  	429497
01184  	1e4c2f84  	508309380  	429497
01185  	1e52bd3d  	508738877  	429497
01186  	1e594af5  	509168373  	429496
01187  	1e5fd8ae  	509597870  	429497
01188  	1e666667  	510027367  	429497
01189  	1e6cf420  	510456864  	429497
01190  	1e7381d8  	510886360  	429496
